,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
1218,0.0,0.22535211267605637,0.06756265684241797,0.4530034421441659,0.25,0.8,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2973257753788001,0.14846018685979173,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5749,0.0,0.323943661971831,0.20905699393365942,0.8926145476693894,0.5625,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1784568550088641,0.8552992441233537,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5556,0.14285714285714285,0.295774647887324,0.5513567810196383,0.6857828602421737,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7144087269806577,0.5561457827989872,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4514,0.5714285714285714,0.07042253521126762,0.4002499892763528,0.4095035604962135,0.4375,0.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5350685404327029,0.20612506405600498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6564,0.42857142857142855,0.46478873239436624,0.39290019997786524,0.4488542065945118,0.4375,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17845019410099627,0.6505533387769308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8440,0.5714285714285714,0.1830985915492958,0.3482561316265483,0.44311371763917884,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.44007352709758907,0.8085148921038792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6513,0.0,0.9295774647887324,0.14719128072107063,0.5236856938485702,0.4375,0.4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2854805163948755,0.7564937375825951,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1886,0.7142857142857142,0.6901408450704226,0.46248771379878256,0.6978265988210701,0.4375,0.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05958153540958372,0.09697136620653021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2227,0.42857142857142855,0.5211267605633803,0.4403912877313827,0.5860223578500208,0.5625,0.4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3926040913989035,0.1671506835887825,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7261,0.0,0.8450704225352114,0.2491265432006122,0.40012963369760046,0.3125,0.6000000000000001,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.19020669648758293,0.6684223085605246,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2904,0.14285714285714285,0.8591549295774649,0.21611049103846833,0.47410574251268445,0.625,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2852583275395726,0.10630465696432823,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6004,0.14285714285714285,0.7323943661971831,0.8907773051411634,0.41593670726860366,0.6875,0.2,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2854015370587294,0.7455499037226374,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9041,0.0,0.7605633802816901,0.25796379677337805,0.3875124684089277,0.4375,0.2,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.45197419056159926,0.6731909169192809,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1656,0.14285714285714285,0.5774647887323944,0.23829541745391472,0.44820253342302463,0.5625,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6668207889732135,0.11450206444828212,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
318,0.14285714285714285,0.8732394366197184,0.44805605693380385,0.5769824832191405,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26154551931932346,0.03215663647588729,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4731,0.42857142857142855,0.5352112676056339,0.26082679271543374,0.46661614972051124,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5947279133085126,0.849380060394378,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3949,0.42857142857142855,0.11267605633802819,0.19244594337739984,0.6596174096332094,0.5625,0.2,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4875543814954766,0.3090358297730747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5017,0.2857142857142857,0.22535211267605637,0.29068258846670053,0.41073313922608967,0.5625,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2140969941135512,0.6861601166701115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1924,0.0,0.9859154929577466,0.8025642443295145,0.3774620733206039,0.1875,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4875543814954766,0.3301716855416279,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3101,0.14285714285714285,0.6056338028169014,0.25795963319026427,0.770860413656249,0.375,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2378773867597015,0.10130672947275585,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3802,0.42857142857142855,0.295774647887324,0.9705644356606827,0.56526357449134,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27359555364226795,0.1248783427913879,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3073,0.14285714285714285,0.09859154929577468,0.1913505337084173,0.35995382961137445,0.6875,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.428038693917957,0.05117221333731773,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4421,0.0,0.2535211267605634,0.2298306593285612,0.26805254914163357,0.4375,0.2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.39247039746241486,0.11985434215612387,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9052,0.14285714285714285,0.49295774647887325,0.3395390409989966,0.44005097650694625,0.625,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.30930420494216626,0.7950197086579194,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6703,0.0,0.43661971830985913,0.5476253391020584,0.40124709201455977,0.625,0.2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23780982612275703,0.7421806591143529,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
365,0.5714285714285714,0.47887323943661975,0.7450226542493771,0.6220602838161889,0.5625,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28533602702985006,0.0915751866524297,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
696,0.14285714285714285,0.3943661971830986,0.1163628525889208,0.5916077041520014,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4399302224226057,0.12146384070625454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1443,0.14285714285714285,0.9718309859154929,0.44895190509586747,0.5416297012246905,0.3125,0.2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17836831726992763,0.11550252940444133,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3225,0.0,0.23943661971830987,0.8114007232821662,0.5589496588262307,0.25,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22607568535544076,0.19794339472414954,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6542,0.0,0.8028169014084506,0.6341483724795677,0.43199335351411217,0.625,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8214752084886764,0.6875776822828074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7593,0.42857142857142855,0.23943661971830987,0.3641367154151243,0.15456135942108573,0.5,0.4,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5352973901958735,0.6868380630013736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1256,0.42857142857142855,0.5774647887323944,0.5067791363431133,0.5929132320814018,1.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7858295646194157,0.20684649565290425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1561,0.14285714285714285,0.8028169014084506,0.13498220261873883,0.5101738330601577,0.3125,0.2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5470473173148365,0.324266786909087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4643,0.14285714285714285,0.45070422535211274,0.3901941614364478,0.6237166565799225,0.5,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5350685404327029,0.6538222534603972,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1488,0.0,0.0,0.5966422348255066,0.6503462399867562,0.375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6421764575454502,0.16801673105758208,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3706,0.0,0.6338028169014085,0.4147646273210645,0.13725957980178022,0.875,0.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2377988832026886,0.1474930626313079,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
624,0.2857142857142857,0.3380281690140845,0.24518701895485737,0.7533966181356283,0.5,0.6000000000000001,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2378097928182178,0.3047752902380333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
495,0.0,0.2535211267605634,0.32157453544821407,0.693932258173676,0.4375,0.6000000000000001,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5471360548810089,0.214228824118809,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2928,0.14285714285714285,0.5492957746478874,0.1832614663384472,0.4914943106962353,0.1875,0.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4282675436811276,0.11479706457846711,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3590,0.2857142857142857,0.9014084507042254,0.14470242629416993,0.7903487952808036,0.5,0.2,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.22604190503696853,0.0782670476621771,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1474,0.2857142857142857,0.47887323943661975,0.1999676015137239,0.4311189450158578,0.75,0.2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4995331488620275,0.13866248144459487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8049,0.14285714285714285,0.09859154929577468,0.12506938901741665,0.39788805078771605,0.625,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2733843077070335,0.7327413807315785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5899,0.2857142857142857,0.1830985915492958,0.2869291667033804,0.3743223208288763,0.5625,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3804141542217794,0.8275944166183857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1766,0.5714285714285714,0.04225352112676056,0.31344770534767713,0.5014508135096675,0.5625,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5836435869238177,0.4214263294092308,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6417,0.2857142857142857,0.7323943661971831,0.5948235236248968,0.5901351326794404,0.5,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.761893863390746,0.7690295840751471,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5675,0.42857142857142855,0.8873239436619719,0.37200588750017793,0.5218883388714034,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11886884900306605,0.6732384403919283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3107,0.5714285714285714,0.6619718309859155,0.38393290705342936,0.5555949348066793,0.375,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5351460924314488,0.08109092919153499,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4442,0.42857142857142855,0.5492957746478874,0.31669297631608684,0.3941562695018491,0.3125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.29723701878146214,0.17593705286745942,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5764,0.42857142857142855,0.22535211267605637,0.16177059954531733,0.45403942650603335,0.4375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32111494614996183,0.5431403216734415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7418,0.7142857142857142,0.9577464788732394,0.8249766185759906,0.311049457728404,0.3125,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3447744908962256,0.5683126035052117,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2425,0.14285714285714285,0.5633802816901409,0.464234191673744,0.6017579435473296,0.5625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5836436868374357,0.22481192614091045,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8571,0.14285714285714285,0.05633802816901412,0.703637315890954,0.2180874140315877,0.25,0.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16661185770346298,0.7760430021811676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6124,0.0,0.1267605633802817,0.6752140832133721,0.2733467150489452,0.4375,0.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.28541485887446494,0.8713372479144791,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8107,0.2857142857142857,0.3380281690140845,0.22031086860767746,0.061666676855699126,0.375,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333668321491517,0.8348602480105332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1470,0.2857142857142857,0.352112676056338,0.03486429575460732,0.7536754824267289,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011978629390602291,0.06815672529192415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8289,0.2857142857142857,0.5070422535211268,0.8902577286995687,0.5499063793155401,0.5,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4044429035755701,0.9309701581429483,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1283,0.14285714285714285,0.0,0.008177277235473767,0.6283105917806793,0.5625,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2497228693598187,0.14909640552931208,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3058,0.14285714285714285,0.5633802816901409,0.15477597356918707,0.1484428608742992,0.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.48762003901588724,0.24755498414645352,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5614,0.2857142857142857,0.8169014084507044,0.48551862220644154,0.4971050294794266,0.375,0.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4875543814954766,0.7470762803827683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4626,0.0,0.4084507042253521,0.4074585072315145,0.5920556550411253,0.5,0.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6906735333521815,0.862117924214552,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
62,0.14285714285714285,0.8450704225352114,0.2131813619041634,0.5519250908431393,0.9375,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6072392583214211,0.16719960034166242,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5742,0.42857142857142855,0.8309859154929579,0.5029361491290898,0.4881503796949149,0.5625,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44001738515984656,0.8420775609139929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6416,0.0,0.8873239436619719,0.1120697142610371,0.5787078659065593,0.8125,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4639590669322231,0.890890919626412,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1292,0.14285714285714285,0.295774647887324,0.24226282802378044,0.41548585115292536,0.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23779866910207859,0.13435387295387546,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3630,0.0,0.6056338028169014,0.1153524574774709,0.6408858090516723,0.625,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3329656528049637,0.4016994593165554,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6636,0.8571428571428571,0.1830985915492958,0.25441894147580435,0.499117102031047,0.6875,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9284398732621447,0.8019795107513668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6829,0.2857142857142857,0.7605633802816901,0.06877222615072964,0.6088578448930226,0.25,0.4,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.33285003847554495,0.7445027136409698,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
257,0.0,0.07042253521126762,0.12438133270098511,0.7181821702558446,0.3125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3210615018799058,0.07553994388760732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2794,0.2857142857142857,0.04225352112676056,0.1237719003261441,0.6135274124864745,0.75,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42800586515775163,0.14055382692366583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1157,0.14285714285714285,0.2112676056338028,0.5420282246394458,0.7667112866716607,0.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.34491755768164223,0.30653218897214857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1182,0.14285714285714285,0.15492957746478875,0.40646166797206296,0.4979110125911653,0.5625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.40446022669381776,0.34674855037997704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1183,0.0,0.9718309859154929,0.04042674596710983,0.7352264982973363,0.4375,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.22597122328890906,0.23932687314263726,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5823,0.2857142857142857,0.4225352112676056,0.20236601904229262,0.397552705362446,0.5,0.2,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2854015370587294,0.8204154917430954,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5098,0.2857142857142857,0.0,0.4531186835176236,0.258489998477349,0.5625,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2733843077070335,0.7786065305458265,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8534,0.14285714285714285,0.4225352112676056,0.21271039287473434,0.4909491997872295,0.625,0.8,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6787167279504288,0.956258206682643,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8539,0.0,0.7042253521126761,0.135472633978537,0.6142092772853007,0.5625,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47563040485392916,0.8338479012481933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6883,0.5714285714285714,0.7746478873239436,0.30505837585594314,0.568048808078352,0.375,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.32120058639397564,0.719473091303131,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6325,0.2857142857142857,0.676056338028169,0.7687914851433187,0.619263584234515,0.4375,0.4,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.38055736374093607,0.8097593877942938,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1160,0.42857142857142855,0.4225352112676056,0.32944206146552507,0.3657464482733678,0.5625,0.4,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.42814511143672696,0.21858085572246516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3941,0.0,0.8873239436619719,0.36808582558479225,0.6246912026378353,0.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40437724605515946,0.1017988077242121,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3297,0.14285714285714285,0.5774647887323944,0.22712152230668703,0.5129218802551802,0.4375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6193356858676646,0.0814538860101357,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6510,0.14285714285714285,0.7605633802816901,0.46421395472326066,0.19855141615013172,0.875,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3091700352265444,0.7758058377879569,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7431,0.0,0.8028169014084506,0.18607207859528063,0.44149241583586163,0.5625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.22589869551781183,0.6533658663254706,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
