,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
128,0,52,36240.81,9.173739977,14,0,1,0,1,1,1,0,1,0,1,1,0,0,0,120.004928,991.2441024,0,0,1,0,1,0,1,0,0,0,0,1
2930,2,73,65905.54,12.21062,14,0,0,1,1,0,1,0,1,1,1,0,0,1,1,152.5022,859.2099751,1,0,0,1,0,0,0,0,1,1,0,0
1733,4,28,63963.83,6.784802038,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,144.960655,481.3363042,0,1,0,0,1,0,0,1,0,1,0,0
2187,1,47,42200.98,14.23604,16,1,0,0,0,0,1,1,1,1,0,0,1,0,1,174.9581,1515.545459,0,0,1,1,0,0,1,0,0,0,0,1
4034,1,49,47053.09,13.98017,16,1,0,1,1,0,1,0,0,0,1,0,0,0,1,124.9781,2198.49291,0,1,0,1,0,0,0,1,0,1,0,0
2399,0,83,31299.73,14.61583,14,2,0,0,1,1,1,1,0,0,1,0,0,0,1,157.4836,1279.70353,0,1,0,1,0,0,0,1,0,0,1,0
7960,1,76,21066.44,12.31061,12,1,1,0,1,1,1,0,0,0,1,0,1,1,0,200.1323,4646.487467,0,0,1,1,0,0,1,0,0,0,0,1
8134,0,30,26412.67,11.05068,14,1,0,0,0,1,1,0,0,0,0,1,1,0,1,149.9483,4819.60719,1,0,0,1,0,0,0,1,0,1,0,0
628,0,18,37860.79,12.13559132,7,0,1,0,1,1,1,0,1,1,1,1,0,1,1,197.48762,838.8374504,0,0,1,1,0,0,0,1,0,0,1,0
7112,0,36,26313.52,8.864157,16,1,0,0,0,0,1,1,1,0,1,1,0,0,0,140.0342,6246.238872,0,1,0,0,1,0,0,0,1,1,0,0
9070,1,79,40909.6,13.03666,14,2,0,0,1,1,1,0,1,1,0,0,0,0,0,117.4686,6379.279332,0,1,0,1,0,0,1,0,0,0,1,0
6663,2,37,31557.0,7.332902,20,2,1,1,1,0,1,1,0,0,0,0,0,1,0,159.9476,5374.949556,0,0,1,0,1,0,1,0,0,1,0,0
8617,1,21,37709.27,13.64684,11,0,0,0,1,0,1,1,0,1,1,1,0,1,0,207.4754,5648.31533,0,0,1,1,0,0,1,0,0,0,0,1
1557,1,19,14075.36,10.29101591,18,1,1,0,1,1,1,0,1,0,1,0,0,1,0,162.482694,1359.631961,0,1,0,0,1,0,0,1,0,1,0,0
586,1,85,19373.31,13.25882319,15,0,1,0,1,0,1,0,0,0,0,1,1,1,1,200.118516,1356.299478,0,1,0,1,0,0,1,0,0,0,0,1
9360,2,77,36779.58,7.371937,14,2,0,0,1,1,1,0,0,1,0,0,1,0,1,139.9349,6483.348101,0,1,0,1,0,0,1,0,0,1,0,0
6426,2,26,5911.41,8.274459,11,2,0,0,1,0,1,0,0,0,0,1,0,0,0,104.9643,6174.634632,0,1,0,1,0,0,1,0,0,0,0,1
1588,2,56,55160.57,12.6218555,12,1,1,0,1,0,1,1,1,0,0,0,1,0,1,172.462354,760.1061976,0,0,1,0,0,1,0,1,0,0,0,1
4285,1,85,58516.37,10.01688,9,2,0,0,0,0,1,1,0,0,1,1,1,1,0,265.147,1103.319343,0,0,1,0,1,0,0,1,0,0,1,0
2056,3,23,99291.94,9.056277,13,4,0,0,0,0,1,0,0,1,0,1,0,0,0,127.4601,2130.220399,0,0,1,0,1,0,1,0,0,1,0,0
1609,2,79,20802.1,10.84469394,11,0,0,0,0,0,1,1,0,1,0,0,1,1,1,262.610632,1503.937766,1,0,0,1,0,0,0,1,0,0,1,0
3151,2,42,30891.62,10.46074,12,2,0,0,0,0,1,0,1,0,1,0,0,0,0,127.4958,1181.546499,1,0,0,0,1,0,0,1,0,0,0,1
8619,6,81,46561.38,8.703489,9,0,0,0,1,1,1,0,0,1,0,1,0,0,1,127.4601,5932.432985,0,0,1,1,0,0,1,0,0,0,0,1
2005,0,18,19789.59,4.681246,10,2,0,0,0,0,1,1,0,0,0,0,0,0,1,144.9607,278.4405252,0,0,1,1,0,0,0,1,0,0,0,1
56,1,73,82634.86,8.387624096,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,114.950905,1324.330108,0,1,0,0,1,0,1,0,0,1,0,0
5142,2,65,64281.28,5.201543,9,0,1,0,1,1,1,1,0,0,1,0,0,0,1,137.4836,5861.996544,0,1,0,0,1,0,1,0,0,1,0,0
4932,1,70,10832.15,6.973723,18,2,0,0,1,0,1,1,0,1,1,0,0,0,1,179.9794,1024.783162,0,1,0,0,1,0,0,1,0,0,1,0
516,0,75,39802.79,3.262720061,16,0,1,0,0,0,1,0,0,1,1,0,1,1,0,242.628057,724.6774743,0,1,0,0,1,0,0,1,0,0,1,0
7992,1,42,90756.87,8.306153,10,2,0,0,1,0,1,0,0,1,1,0,1,1,1,242.6281,6056.561962,0,1,0,1,0,0,0,1,0,1,0,0
3610,2,48,67258.0,10.36244,14,1,0,0,0,1,0,1,0,1,1,1,0,0,1,192.4885,1235.76897,0,0,1,1,0,0,0,1,0,1,0,0
3370,2,67,29224.99,2.589804,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,104.9643,1161.650257,0,0,1,1,0,0,1,0,0,1,0,0
9520,1,52,18846.68,11.51417,10,1,0,0,0,0,1,1,1,0,0,0,0,0,0,147.4783,5730.642149,0,1,0,0,1,0,0,1,0,0,0,1
3814,0,24,33371.16,13.89541,8,1,0,0,0,0,1,1,1,0,0,1,1,1,0,255.1417,1159.773784,0,1,0,1,0,0,0,1,0,0,1,0
2047,0,30,12429.48,11.81668,16,0,2,0,1,0,0,0,0,0,1,1,0,1,1,152.4742,1350.573202,1,0,0,0,1,0,1,0,0,0,0,1
8267,1,62,20921.95,8.623899,10,0,1,0,0,0,1,0,1,1,1,0,1,1,0,245.1457,5179.277309,0,1,0,1,0,0,0,1,0,0,1,0
949,1,77,32149.05,9.751665909,8,2,1,0,0,0,1,1,0,0,1,0,0,1,1,192.470522,738.8929143,0,1,0,0,1,0,0,1,0,0,1,0
8675,0,80,90621.46,11.88565,11,0,0,0,0,0,1,0,1,1,0,0,0,1,0,172.4555,5181.079994,0,1,0,1,0,0,0,1,0,1,0,0
9861,6,41,25737.47,9.434311,8,1,0,0,0,0,1,0,1,1,1,0,0,0,1,149.9915,4794.939338,0,1,0,0,1,0,0,1,0,0,1,0
8352,0,29,35989.93,9.230836,13,2,0,0,1,0,1,1,0,0,0,0,1,0,1,169.9447,4636.42318,1,0,0,1,0,0,0,1,0,0,0,1
9607,3,73,54703.41,7.438129,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,102.4746,5605.5846,0,0,1,1,0,0,0,0,1,1,0,0
4303,2,62,37251.6,12.9076,12,2,0,0,1,1,1,0,0,0,0,0,1,1,0,187.6094,1123.372604,0,0,1,1,0,0,1,0,0,1,0,0
468,0,73,19563.77,11.31172944,16,0,1,0,0,1,1,0,0,0,1,0,1,0,1,129.962093,2256.776479,0,1,0,1,0,0,1,0,0,0,1,0
205,0,25,30664.56,9.580144161,13,4,0,0,0,0,1,1,0,0,0,0,1,1,0,240.114868,2059.200998,0,1,0,1,0,0,0,1,0,0,1,0
5067,3,69,75598.51,13.44801,12,1,1,0,1,0,1,1,0,1,1,1,1,1,1,287.6427,5990.18794,0,0,1,1,0,0,0,1,0,0,1,0
3400,1,39,75680.04,11.26531,7,1,0,0,0,1,1,0,1,1,0,1,0,0,0,149.9778,722.8952824,0,0,1,0,1,0,0,1,0,1,0,0
248,4,56,16608.27,7.122072827,14,0,0,0,0,0,1,1,0,1,0,0,0,0,0,134.980139,1248.626874,0,1,0,1,0,0,0,0,1,0,0,1
3087,1,75,11711.93,8.458642,9,1,0,0,1,0,1,0,1,0,1,1,0,0,1,140.0049,1077.205282,0,0,1,1,0,0,0,1,0,1,0,0
1146,7,75,57343.6,11.57637613,10,0,1,0,0,1,1,0,0,1,1,0,1,0,0,172.457857,1973.393367,1,0,0,0,1,0,0,1,0,0,1,0
4024,2,36,21302.51,9.986819,17,0,0,0,0,0,0,1,0,1,1,0,0,0,0,159.9794,2095.117873,0,0,1,0,1,0,1,0,0,1,0,0
5588,3,67,22326.55,10.51705,11,0,0,1,0,1,1,1,1,0,1,0,0,0,0,160.0013,3653.777417,0,1,0,0,1,0,0,1,0,1,0,0
4279,1,87,32855.22,11.28659,14,2,0,0,1,0,0,0,0,0,1,1,0,0,0,137.4872,922.3842497,1,0,0,1,0,0,0,1,0,1,0,0
2101,0,60,13909.89,15.13968,7,3,0,0,1,0,1,1,0,1,0,0,1,0,0,159.9642,845.9832801,1,0,0,1,0,0,0,0,1,1,0,0
8717,1,25,38884.17,9.733195,15,0,1,0,0,1,1,1,1,1,1,1,1,0,1,219.9902,4791.332346,1,0,0,1,0,0,0,1,0,0,0,1
879,2,38,36574.2,4.771959745,10,1,0,0,0,0,1,1,1,0,0,0,0,1,0,182.465269,1469.359942,0,0,1,1,0,0,0,1,0,1,0,0
1646,0,35,30106.96,8.653938933,7,0,0,0,1,0,1,1,0,1,1,0,1,0,1,204.963371,2118.488416,0,0,1,0,1,0,0,1,0,0,1,0
8773,1,42,26005.03,13.80292,10,2,0,1,1,0,1,0,1,0,0,0,1,0,0,139.9568,4355.520561,1,0,0,1,0,0,0,1,0,1,0,0
1242,3,22,32974.25,7.641160647,7,1,0,0,0,0,1,1,1,0,0,0,1,0,1,139.986074,1765.167048,0,1,0,1,0,0,0,0,1,1,0,0
9255,0,45,35183.0,15.54947,17,1,0,0,0,0,1,1,0,1,1,1,1,0,1,217.4725,5099.333841,0,0,1,0,1,0,0,1,0,1,0,0
6403,1,61,24072.79,9.574804,8,2,0,0,1,0,1,0,1,0,0,0,0,0,1,82.49655,4079.477384,0,0,1,0,1,0,0,0,1,1,0,0
2435,1,24,55663.41,9.871425,10,1,0,0,1,0,1,0,0,0,0,1,1,1,0,200.1185,2643.645671,0,1,0,1,0,0,1,0,0,1,0,0
7501,1,63,90795.38,14.48243,15,0,1,0,1,0,1,1,0,0,1,0,1,1,0,252.6378,5993.520721,0,1,0,0,1,0,0,1,0,0,0,1
8764,1,44,12558.05,9.257433,17,0,1,0,0,0,1,0,0,0,1,0,1,1,0,220.1323,4783.40882,1,0,0,0,1,0,0,1,0,0,1,0
3175,3,47,40668.61,5.730434,13,1,0,0,1,0,1,1,0,0,1,1,0,1,1,204.9797,1406.621323,0,0,1,1,0,0,0,1,0,1,0,0
3534,6,37,1109.71,13.24338,12,0,0,0,0,0,1,1,1,0,0,1,0,1,1,174.9744,2451.995707,1,0,0,0,1,0,1,0,0,1,0,0
8890,0,85,73067.65,10.98887,10,1,1,1,0,0,1,1,0,0,1,0,1,1,0,252.6378,4463.168123,0,1,0,1,0,0,0,1,0,0,0,1
9600,4,53,20880.14,11.90848,11,1,2,0,1,1,0,0,1,1,0,1,1,1,1,212.6557,5694.792189,0,0,1,0,1,0,0,0,1,1,0,0
2368,0,67,11720.58,10.40504,8,0,1,0,1,1,1,0,1,0,1,0,1,1,1,222.65,1446.937317,1,0,0,1,0,0,0,1,0,0,1,0
6673,7,19,25199.87,9.853129,11,2,0,0,0,0,1,1,0,1,0,0,1,1,1,242.6106,5298.703538,1,0,0,1,0,0,1,0,0,1,0,0
1804,4,87,53420.34,8.120857113,9,0,1,0,0,0,1,1,1,0,0,0,0,0,1,147.478341,1119.209685,1,0,0,1,0,0,0,1,0,1,0,0
3452,1,29,41141.29,10.53942,10,0,0,0,0,0,1,0,1,0,1,0,1,0,1,152.4798,1024.169439,1,0,0,0,1,0,0,1,0,1,0,0
4530,1,34,66249.33,5.548308,7,2,0,0,0,0,1,1,0,0,0,0,1,0,0,149.9447,1127.193482,0,0,1,1,0,0,1,0,0,0,1,0
170,0,53,32653.51,4.372034777,7,1,0,0,1,0,1,1,1,0,1,0,1,0,0,164.985293,2144.735024,0,1,0,0,1,0,1,0,0,1,0,0
2743,1,24,24700.6,6.162241,12,0,0,0,0,0,1,0,1,0,0,1,1,0,0,152.466,1318.102379,0,1,0,0,0,1,0,1,0,0,0,1
5508,3,81,28986.88,13.7377,8,1,0,1,0,1,1,1,0,0,1,0,1,0,0,149.9913,6193.00568,0,0,1,1,0,0,0,0,1,1,0,0
4865,2,88,21512.56,8.957051,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,187.6094,1377.348602,0,1,0,0,1,0,1,0,0,0,0,1
3154,1,58,39653.88,14.70902,11,4,0,0,1,0,1,1,1,0,1,1,0,0,1,172.5104,826.2618071,0,0,1,1,0,0,0,1,0,0,0,1
4969,4,36,9083.29,7.553372,14,0,1,0,1,0,1,0,1,0,1,0,1,0,1,120.0035,745.7123774,0,0,1,1,0,0,0,0,1,0,1,0
3898,2,48,68469.87,13.62885,12,1,2,1,1,1,1,1,0,0,1,1,0,1,1,184.9797,1990.499153,0,1,0,1,0,0,1,0,0,0,0,1
7024,0,45,38444.93,11.81019,13,0,1,0,0,0,1,1,1,1,1,0,1,1,1,257.6513,6681.250538,0,1,0,1,0,0,1,0,0,1,0,0
7155,2,68,88340.8,15.74457,12,0,0,0,0,0,1,0,0,1,0,1,1,1,1,242.6143,5025.332968,0,1,0,1,0,0,0,1,0,0,0,1
2609,2,46,42550.92,9.513517,12,1,1,0,0,0,1,1,1,1,0,1,1,1,1,277.6375,1947.058707,0,1,0,0,1,0,0,1,0,1,0,0
3591,1,39,33917.44,10.55797,10,0,1,1,0,1,1,0,1,0,0,0,0,1,1,149.9598,462.9626012,0,1,0,1,0,0,0,1,0,1,0,0
4178,0,22,26998.56,14.63594,13,0,1,0,1,0,1,1,1,0,0,0,1,0,1,139.9861,2616.567484,0,0,1,0,1,0,0,0,1,1,0,0
8828,1,63,11288.95,9.502103,14,3,1,0,0,0,0,0,1,0,0,0,1,0,0,139.9568,6036.967859,1,0,0,1,0,0,0,1,0,1,0,0
3434,0,43,37218.44,10.03651,12,0,1,0,0,0,1,0,0,1,1,1,0,1,1,162.4937,1622.823317,1,0,0,0,0,1,0,0,1,0,1,0
3104,0,60,8191.55,9.5481,14,3,1,0,1,1,1,1,0,0,1,1,0,1,0,172.5034,438.8951303,1,0,0,1,0,0,0,0,1,1,0,0
7176,0,69,26382.57,13.61942,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,127.4958,5480.31735,0,0,1,1,0,0,0,1,0,0,0,1
9789,1,36,10530.09,12.52296,13,0,0,0,1,0,1,0,0,1,0,1,1,0,1,152.4441,5010.806069,0,0,1,1,0,0,1,0,0,1,0,0
928,3,20,23773.72,5.965254402,4,0,0,0,0,0,1,1,0,1,1,0,1,1,1,275.133571,1386.2317,0,0,1,0,1,0,0,1,0,0,1,0
9296,1,36,47553.76,10.35157,11,1,0,0,1,0,1,1,1,0,0,0,0,0,0,115.0021,3789.797735,0,1,0,1,0,0,0,0,1,1,0,0
8193,2,80,11602.24,8.634479,14,0,0,0,1,0,1,0,1,0,0,1,0,0,1,107.482,5099.928127,0,0,1,0,1,0,1,0,0,0,1,0
4467,1,21,20057.8,7.383215,14,1,2,0,1,0,1,1,1,0,0,0,1,1,0,222.6326,1385.269228,0,0,1,0,1,0,1,0,0,1,0,0
9727,1,55,42515.3,7.173919,12,1,0,1,1,0,1,1,0,0,0,1,0,1,1,159.9805,4688.358124,1,0,0,1,0,0,0,0,1,1,0,0
829,1,56,78944.18,9.263624334,17,2,0,0,0,0,1,1,0,0,1,1,1,0,1,194.976769,1120.116258,1,0,0,0,1,0,0,1,0,1,0,0
3108,1,28,15539.98,10.54741,11,0,0,0,0,1,1,0,0,0,0,0,1,1,1,187.6094,1728.999287,0,1,0,1,0,0,1,0,0,1,0,0
5849,1,53,30848.77,7.908414,5,1,0,0,1,0,1,0,1,0,0,1,1,1,1,222.6362,5768.283353,0,1,0,0,1,0,0,1,0,1,0,0
3204,3,49,28065.13,11.31682,14,2,0,1,0,1,1,0,0,0,0,0,0,0,1,112.4551,409.0267699,0,0,1,1,0,0,0,1,0,1,0,0
2982,4,54,32987.01,12.62145,7,3,0,0,1,1,1,1,0,1,0,0,1,1,1,230.1344,900.0678019,1,0,0,1,0,0,0,0,1,1,0,0
9908,1,82,10631.32,13.82528,19,2,0,0,1,1,1,0,0,1,1,0,0,1,1,149.9845,5614.743616,0,0,1,0,1,0,0,0,1,1,0,0
2274,0,78,79369.7,9.462517,14,3,0,1,1,0,1,0,0,1,1,0,1,0,1,152.4579,1586.408716,1,0,0,1,0,0,1,0,0,0,0,1
602,4,69,75443.13,10.91251295,12,1,2,0,0,0,1,0,0,1,0,0,1,1,0,197.628838,1084.807286,1,0,0,1,0,0,0,0,1,0,0,1
3312,4,65,24005.64,8.330352,17,1,0,0,0,1,1,1,0,0,1,1,1,1,0,265.147,1949.172062,0,1,0,1,0,0,0,1,0,1,0,0
8549,6,44,4954.67,7.581553,13,1,2,1,0,0,1,1,1,1,1,1,1,0,1,219.9902,6084.157683,1,0,0,1,0,0,0,1,0,1,0,0
8952,0,34,41081.57,9.776467,15,1,0,1,1,0,1,1,0,0,1,1,1,1,0,245.147,6646.927545,0,1,0,1,0,0,1,0,0,1,0,0
5459,6,66,18020.93,9.609291,8,0,1,1,1,1,1,1,1,1,1,0,1,1,1,277.6513,4811.89025,0,0,1,0,1,0,0,1,0,1,0,0
4183,3,27,49626.73,14.07334,11,0,1,0,1,0,0,0,0,1,1,1,0,1,1,174.9699,1754.124518,1,0,0,0,1,0,1,0,0,1,0,0
9171,1,32,39798.55,8.226943,12,1,0,1,0,1,1,0,1,1,1,0,0,1,0,184.9785,5731.179041,0,0,1,1,0,0,0,1,0,1,0,0
1391,4,56,28438.52,10.1125551,12,1,1,0,1,0,1,0,0,0,0,0,1,1,1,175.133074,1798.360928,0,1,0,1,0,0,0,0,1,1,0,0
7085,1,41,31003.14,13.54783,16,0,1,0,1,1,1,0,1,0,0,0,0,1,0,129.9598,5674.253089,0,0,1,0,1,0,1,0,0,0,1,0
5357,0,50,57938.61,13.50422,13,1,0,0,0,0,1,0,0,0,0,1,0,1,1,139.9512,6204.546376,0,1,0,1,0,0,1,0,0,1,0,0
7128,0,65,13188.89,13.79256,13,0,1,0,1,1,1,0,1,0,0,0,0,1,1,129.9598,5400.888902,1,0,0,1,0,0,1,0,0,1,0,0
1128,1,39,31026.92,11.10415291,10,2,0,0,1,1,1,1,1,0,0,1,0,0,1,159.987503,803.3925622,0,0,1,0,1,0,0,1,0,1,0,0
825,3,37,35223.63,7.647106164,7,0,2,1,0,0,1,0,1,1,1,0,1,0,0,154.975543,1526.166139,0,1,0,1,0,0,1,0,0,1,0,0
7536,1,87,52639.57,10.21389,13,1,1,0,0,1,1,1,0,1,0,1,1,1,1,255.1198,6000.369501,0,1,0,1,0,0,1,0,0,0,0,1
8900,0,25,24685.33,10.34703,13,0,2,0,1,0,1,1,1,1,0,0,1,1,1,232.652,5438.301299,1,0,0,0,1,0,0,0,1,0,0,1
2151,1,51,42912.49,8.992821,12,2,1,0,0,0,1,0,0,0,1,0,0,0,1,124.9781,685.3879681,0,0,1,0,1,0,0,1,0,1,0,0
4792,0,84,10979.8,6.638957,12,0,0,0,0,0,1,1,1,1,0,0,0,1,0,204.961,1063.934914,1,0,0,0,0,1,0,1,0,1,0,0
387,4,75,25742.72,7.663279641,16,0,0,0,0,1,1,1,0,1,0,0,0,0,1,167.456419,556.2193844,0,0,1,0,1,0,0,1,0,1,0,0
1673,1,70,47658.67,13.03330701,16,0,0,1,1,1,1,1,1,0,1,0,0,1,0,194.988208,971.7404705,1,0,0,0,1,0,0,1,0,1,0,0
9930,0,48,33316.37,13.64283,7,2,1,0,0,1,1,0,0,0,1,1,0,1,1,139.9979,5369.984663,1,0,0,0,1,0,0,0,1,0,0,1
8686,0,73,44282.56,8.803547,9,0,0,0,0,0,1,1,1,1,1,1,1,0,1,219.9902,5338.376401,0,1,0,0,1,0,0,1,0,1,0,0
4742,1,44,12187.37,11.71311,10,0,2,0,1,1,1,0,1,0,1,1,0,0,0,120.0049,847.9529065,1,0,0,0,1,0,1,0,0,0,0,1
769,3,78,9297.37,14.4902121,13,1,0,0,0,0,1,1,0,0,0,1,0,0,0,157.469817,427.3743388,1,0,0,1,0,0,0,1,0,0,1,0
8642,0,42,47735.26,12.50762,13,0,1,0,1,0,1,0,0,0,1,0,1,1,0,220.1323,5417.413606,0,0,1,0,1,0,0,1,0,0,1,0
2839,1,45,48327.1,9.570126,8,1,0,0,1,0,1,1,0,0,1,1,1,0,1,174.9768,2588.430434,0,0,1,0,1,0,1,0,0,0,1,0
614,1,18,27259.78,12.74662948,13,2,1,0,1,0,1,1,0,0,1,0,1,1,1,232.637807,1517.166558,0,0,1,0,1,0,1,0,0,1,0,0
2551,1,52,8257.65,13.93304,15,1,1,0,1,1,1,0,1,1,1,1,1,0,1,155.0084,1364.293464,0,1,0,1,0,0,0,0,1,0,1,0
6110,1,49,39126.86,9.850163,9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,114.9658,5691.770997,0,1,0,1,0,0,0,0,1,0,1,0
4088,0,63,43184.08,4.272572,18,1,2,0,1,0,1,0,1,0,0,0,0,1,1,129.9598,1185.421568,1,0,0,1,0,0,1,0,0,0,0,1
9697,0,30,25846.05,7.75223,11,1,1,0,1,0,0,1,0,1,1,0,0,0,0,179.9794,6089.653615,0,0,1,1,0,0,0,1,0,1,0,0
2941,1,35,33138.54,7.197275,10,0,0,0,1,0,1,1,0,1,0,1,0,0,1,147.4893,678.2257258,0,0,1,0,1,0,0,0,1,1,0,0
8623,2,39,22977.79,8.36964,8,0,1,0,1,0,1,0,1,0,1,1,0,1,0,174.9919,5422.029613,0,0,1,1,0,0,0,1,0,0,0,1
1154,3,25,54669.67,8.444910983,11,1,0,1,0,0,1,1,1,1,0,1,0,1,0,217.470195,1792.56277,0,0,1,0,1,0,0,1,0,1,0,0
4483,1,88,14821.76,11.14208,13,3,0,0,0,0,1,0,1,0,1,0,1,0,0,152.4798,858.2482994,0,1,0,1,0,0,0,1,0,0,0,1
456,0,60,43631.75,10.08565191,12,0,0,0,1,0,1,0,0,0,0,0,1,1,1,175.133074,1287.821218,1,0,0,1,0,0,0,0,1,1,0,0
3999,4,49,71323.38,10.22148,13,1,1,0,1,1,1,0,0,0,0,0,1,1,1,207.6094,773.1936845,0,1,0,1,0,0,0,1,0,1,0,0
5745,0,52,33425.04,6.580222,14,0,1,0,0,0,1,1,1,1,1,0,1,0,0,187.4811,6742.932022,0,0,1,1,0,0,1,0,0,1,0,0
9480,0,61,44457.68,10.88036,14,2,0,0,0,1,1,0,0,1,0,1,0,0,1,127.4601,6000.414945,1,0,0,0,1,0,1,0,0,1,0,0
3824,2,44,38178.91,8.610443,11,2,1,0,0,0,1,0,0,0,0,0,1,0,0,137.4392,780.0022534,0,0,1,1,0,0,0,1,0,1,0,0
9734,1,35,6651.76,7.773419,12,0,1,0,1,1,1,1,1,1,1,1,1,1,1,270.1604,4963.969106,0,0,1,0,1,0,1,0,0,0,0,1
1625,5,71,82960.42,9.885701354,5,0,1,1,1,1,1,0,1,0,0,1,0,0,0,95.005709,618.4967851,0,1,0,0,1,0,0,0,1,1,0,0
6013,0,68,56074.77,11.44484,13,3,0,0,1,0,0,1,0,0,1,1,1,0,0,194.9768,5214.429658,0,0,1,0,0,1,0,1,0,1,0,0
3472,2,23,81939.38,5.393739,11,4,1,0,1,0,1,0,0,1,1,1,1,0,1,152.4907,1102.750144,1,0,0,0,1,0,0,0,1,1,0,0
8453,4,37,26887.33,11.00147,9,0,0,0,1,0,1,1,0,1,1,1,1,1,0,287.6427,6347.9348,1,0,0,0,1,0,0,1,0,0,0,1
2501,0,56,24503.85,6.478653,12,3,0,0,1,0,1,1,1,0,1,1,0,0,1,152.5104,1610.027119,1,0,0,1,0,0,1,0,0,0,1,0
1752,2,39,52189.94,12.84477246,13,3,0,1,1,0,1,0,1,1,1,0,0,1,1,164.978458,2137.666732,1,0,0,0,1,0,1,0,0,0,0,1
1562,3,70,8253.96,8.983435185,11,0,0,0,1,0,1,0,1,1,1,0,1,0,1,142.499263,718.4643309,0,1,0,0,1,0,0,0,1,1,0,0
6887,1,40,42683.49,9.142933,10,3,1,0,0,1,0,1,0,0,1,0,0,0,1,137.4836,4561.670086,0,0,1,1,0,0,1,0,0,1,0,0
3156,0,39,11020.25,3.727902,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,134.9509,487.9567265,0,0,1,0,1,0,0,1,0,0,0,1
1899,4,37,19523.69,8.885448784,15,0,0,0,0,0,1,0,0,0,0,1,1,0,1,117.472036,596.8051649,0,1,0,1,0,0,0,0,1,1,0,0
3319,4,69,52314.19,12.9604,13,2,0,0,0,0,1,0,0,0,1,0,0,0,0,104.9781,967.2708805,0,0,1,0,1,0,1,0,0,0,0,1
3721,4,78,35738.68,7.875203,15,1,0,0,0,0,1,0,0,1,1,1,0,1,1,194.9699,1003.915085,0,0,1,1,0,0,0,1,0,1,0,0
1669,1,38,37130.15,11.54247891,9,2,0,0,0,0,1,0,1,0,1,0,0,1,1,130.006414,780.2278932,1,0,0,0,1,0,0,0,1,1,0,0
4766,1,23,93748.65,12.10227,17,1,1,1,0,0,1,0,0,0,0,1,1,1,0,220.1185,895.556806,0,1,0,0,0,1,0,1,0,1,0,0
9125,4,33,10260.04,9.419488,7,0,1,0,0,1,0,1,1,0,1,1,1,1,1,267.6647,6162.045297,1,0,0,0,1,0,0,1,0,0,0,1
1459,0,39,13724.61,12.08833226,13,1,0,0,0,1,1,0,1,0,0,1,0,0,1,127.481989,468.2897271,0,0,1,0,1,0,0,1,0,1,0,0
923,3,67,26659.08,3.294848551,11,2,0,0,0,0,1,1,0,1,0,1,1,0,0,204.949594,876.2446802,0,0,1,0,1,0,0,1,0,0,0,1
1263,2,41,67940.02,12.26691686,8,0,0,0,0,0,1,0,0,0,0,1,1,0,1,117.472036,1839.699549,0,0,1,1,0,0,0,0,1,1,0,0
3179,1,76,12750.09,12.80149,5,0,0,0,0,1,1,0,1,0,0,0,0,1,1,117.4835,284.4922663,0,1,0,1,0,0,0,0,1,1,0,0
8933,0,53,15397.08,9.942912,11,1,0,0,0,1,1,0,1,0,0,1,1,0,1,119.9897,4849.400123,0,0,1,1,0,0,0,0,1,1,0,0
508,1,22,21278.71,13.24354261,7,1,0,0,1,0,1,1,0,1,1,0,0,1,0,182.490006,736.9303356,0,0,1,0,1,0,0,0,1,1,0,0
4464,2,39,98176.66,6.115071,16,0,0,0,1,0,1,0,1,0,1,1,0,1,1,154.9919,1691.271964,1,0,0,1,0,0,1,0,0,0,1,0
7650,1,53,46153.23,11.98282,17,0,0,0,1,1,1,0,1,0,0,1,0,0,1,127.482,4036.529834,0,1,0,1,0,0,0,1,0,0,0,1
5799,1,83,3905.36,4.066808,12,0,1,0,0,1,1,0,0,0,0,0,0,1,0,147.4421,5557.721713,0,0,1,0,1,0,0,1,0,0,1,0
9464,1,70,52999.25,8.181079,11,1,0,0,1,1,1,1,1,0,0,1,1,0,1,184.9715,6048.496879,1,0,0,0,1,0,0,1,0,1,0,0
3470,1,50,59610.65,5.672413,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,162.4526,696.7035556,0,1,0,0,1,0,0,1,0,1,0,0
7475,1,37,46014.14,9.462504,12,1,1,0,0,0,1,0,0,0,0,1,1,1,0,220.1185,6077.472038,1,0,0,1,0,0,0,1,0,1,0,0
