,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
1887,1,20,46984.61,10.1309532,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,139.95684,989.9918587,0,1,0,0,1,0,0,1,0,0,1,0
7767,3,51,18078.02,10.32042,13,1,0,0,1,1,1,0,0,0,1,1,1,1,0,212.6415,5561.852852,1,0,0,0,1,0,1,0,0,0,0,1
8887,3,20,41971.87,12.20292,16,0,1,0,0,0,1,0,0,1,1,0,1,1,1,222.6281,5978.333259,0,1,0,1,0,0,1,0,0,0,0,1
8124,4,32,42635.51,7.974716,12,0,1,0,0,0,1,0,0,0,0,0,1,1,0,187.6094,4463.792034,0,1,0,1,0,0,1,0,0,0,1,0
7155,2,68,88340.8,15.74457,12,0,0,0,0,0,1,0,0,1,0,1,1,1,1,242.6143,5025.332968,0,1,0,1,0,0,0,1,0,0,0,1
6228,1,36,30011.53,10.50405,9,1,0,0,0,0,1,1,1,0,0,1,1,1,1,235.1417,6572.882898,1,0,0,1,0,0,1,0,0,0,0,1
2976,2,89,41848.9,12.74478,5,2,0,0,1,0,1,1,0,1,0,1,0,0,0,147.4893,1010.291341,1,0,0,0,1,0,0,0,1,1,0,0
3693,1,78,66253.35,7.499925,9,0,0,1,1,1,1,0,0,1,0,1,0,1,0,149.9707,427.8088852,0,1,0,0,1,0,0,0,1,1,0,0
7166,1,87,46680.14,8.064148,10,1,0,1,0,0,1,0,1,0,0,0,1,1,0,190.127,5796.781424,1,0,0,1,0,0,1,0,0,0,0,1
5205,2,67,78119.96,7.944754,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,127.4421,6455.138761,1,0,0,1,0,0,1,0,0,0,1,0
4338,1,71,65207.61,12.62228,11,2,0,0,1,0,1,0,0,0,1,1,1,0,1,129.995,564.188439,1,0,0,1,0,0,0,0,1,1,0,0
3531,6,44,85194.69,8.566319,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,127.4421,2060.536764,0,1,0,0,1,0,1,0,0,0,1,0
944,2,54,17773.11,9.846699861,12,0,0,0,0,1,1,0,0,1,0,0,1,1,1,210.105118,1830.93361,1,0,0,1,0,0,1,0,0,0,0,1
3851,1,29,36269.92,14.1032,7,0,0,0,1,0,0,0,1,1,0,0,1,1,1,232.6228,1937.879436,0,1,0,0,1,0,0,1,0,1,0,0
3715,0,33,25338.56,11.62413,15,1,2,0,1,0,1,1,0,0,0,0,1,0,0,149.9447,1114.579555,0,1,0,0,1,0,1,0,0,0,1,0
7238,1,39,42913.99,10.62932,10,0,0,0,0,1,1,0,0,0,1,0,0,1,1,159.965,4894.242924,1,0,0,1,0,0,0,1,0,1,0,0
1033,3,55,74091.67,11.71374732,7,0,1,0,0,0,1,1,0,1,0,1,0,0,1,179.965581,2267.242164,1,0,0,1,0,0,0,1,0,0,0,1
2357,7,68,15053.56,15.65819,14,1,1,1,0,0,1,1,0,0,0,0,0,0,1,144.9607,488.6462667,0,1,0,0,1,0,0,1,0,0,0,1
7066,2,88,26458.72,16.47135,14,1,0,1,1,0,1,1,1,1,1,1,0,0,1,195.0062,4834.33256,1,0,0,1,0,0,0,1,0,0,1,0
4522,2,62,72453.23,8.236332,12,0,0,0,0,1,1,1,0,1,1,0,0,1,1,214.9663,1274.789671,0,1,0,1,0,0,0,1,0,1,0,0
9550,3,53,17580.02,8.689682,12,3,0,0,0,1,1,0,0,0,0,0,0,0,0,92.45514,5790.905465,0,1,0,1,0,0,1,0,0,1,0,0
8233,2,67,24367.72,11.56322,12,1,0,0,0,0,1,0,1,0,0,0,0,1,1,129.9598,4847.193795,1,0,0,1,0,0,1,0,0,1,0,0
6259,1,52,16085.27,10.08506,11,0,1,0,0,0,1,1,0,1,0,0,1,0,0,192.4404,4576.841874,0,1,0,0,1,0,0,1,0,0,0,1
2778,0,36,63735.08,8.63279,9,0,2,0,0,0,1,0,1,0,1,0,1,0,0,120.0035,1595.672481,0,1,0,1,0,0,0,0,1,0,1,0
244,1,63,51992.79,10.2863601,10,1,1,0,0,0,1,0,0,0,0,0,1,1,1,207.609354,849.1972541,0,0,1,1,0,0,0,1,0,1,0,0
1686,4,63,54750.08,9.892901128,13,0,1,0,1,0,1,1,1,0,1,1,1,1,1,267.664655,1319.229599,1,0,0,1,0,0,0,1,0,1,0,0
2626,1,82,36598.52,10.76274,12,1,1,0,1,0,1,1,1,0,1,1,1,0,1,165.0182,822.9997439,0,1,0,0,1,0,0,0,1,1,0,0
3611,3,52,63089.7,8.048411,12,2,0,0,1,0,1,0,1,0,1,0,1,1,1,222.65,1512.125761,1,0,0,0,1,0,0,1,0,0,0,1
481,2,50,19133.76,9.993073346,11,3,1,0,1,0,1,1,1,0,1,0,1,1,1,255.155493,1381.802291,1,0,0,0,1,0,0,1,0,0,1,0
6102,4,87,38556.54,6.464421,12,2,0,0,1,0,0,1,0,0,1,0,0,1,1,172.4705,5922.604676,0,1,0,1,0,0,1,0,0,1,0,0
3648,0,75,21061.0,7.908634,8,0,1,0,0,0,1,0,1,0,0,1,0,1,1,162.4689,959.4182525,0,0,1,0,1,0,0,1,0,0,1,0
1148,3,67,50109.93,11.98080538,6,1,0,0,0,0,1,0,1,0,0,1,1,1,0,202.636202,1710.907598,1,0,0,1,0,0,1,0,0,1,0,0
8002,1,79,22192.77,9.432528,16,1,0,0,1,0,1,0,0,1,1,1,0,0,0,139.983,6273.515792,0,0,1,1,0,0,1,0,0,1,0,0
3425,2,23,24979.03,6.330446,14,1,0,0,1,0,1,1,1,1,1,1,1,1,1,270.1604,1812.910095,0,1,0,1,0,0,1,0,0,0,0,1
6715,1,64,64699.15,11.1147,8,0,0,0,1,0,1,0,0,1,0,1,0,0,1,127.4601,5614.673422,1,0,0,0,1,0,1,0,0,1,0,0
5170,5,51,52233.68,7.356317,11,2,0,1,0,0,1,0,1,0,0,0,1,0,0,119.9568,6050.818366,1,0,0,1,0,0,1,0,0,1,0,0
8460,4,83,13285.84,10.42544,11,0,0,0,1,0,1,0,1,1,1,0,0,1,1,184.9785,6083.905265,1,0,0,1,0,0,0,1,0,1,0,0
6533,7,76,50514.83,16.0888,10,1,0,0,0,1,1,0,1,1,1,0,1,1,0,225.1457,6175.687641,0,1,0,1,0,0,1,0,0,1,0,0
9683,0,54,13001.78,9.006661,15,1,0,0,1,0,1,0,0,0,1,0,0,0,0,124.9781,5469.698389,0,0,1,0,1,0,0,1,0,0,0,1
6486,0,71,10542.11,10.15175,11,1,0,0,0,1,1,1,0,1,1,0,1,0,0,184.9634,6289.493619,0,1,0,0,1,0,1,0,0,1,0,0
842,4,70,14219.58,11.16404955,12,0,1,0,1,1,1,0,0,1,1,0,0,1,1,182.460772,1815.9129,0,0,1,1,0,0,0,1,0,1,0,0
2854,3,65,34421.07,9.974199,16,3,0,0,0,1,1,1,1,1,0,1,1,1,1,245.1612,1151.054935,1,0,0,0,1,0,0,0,1,1,0,0
925,0,81,14623.21,8.888970383,7,1,1,0,1,1,1,1,1,0,1,0,1,0,1,164.985293,1083.381195,0,1,0,1,0,0,1,0,0,1,0,0
1480,1,35,14953.78,13.83450553,9,0,0,1,0,0,0,0,0,0,1,0,1,1,1,200.132293,1341.595521,0,1,0,1,0,0,1,0,0,0,0,1
6225,0,85,15771.28,4.900186,13,1,0,0,0,1,1,0,1,0,0,0,1,1,1,210.127,6179.8226,0,0,1,1,0,0,0,1,0,0,0,1
2320,3,22,34628.88,10.37097,10,2,1,0,0,0,1,0,0,0,1,0,0,1,1,159.965,1557.64411,0,0,1,0,1,0,0,1,0,0,1,0
3359,0,68,27694.81,11.76058,12,1,0,0,1,1,1,0,1,0,1,0,0,0,0,127.4958,263.971695,0,0,1,0,1,0,0,1,0,1,0,0
7590,0,60,6362.26,11.48746,16,0,0,0,1,1,1,0,0,1,0,0,0,1,0,137.4616,5672.561903,0,0,1,1,0,0,0,0,1,0,1,0
2129,3,44,68269.35,12.54175,15,1,0,0,0,0,1,1,0,1,0,0,1,0,0,192.4404,1452.597026,0,0,1,0,1,0,0,1,0,1,0,0
9166,3,21,80492.82,12.64209,14,1,0,0,0,1,1,1,1,0,0,1,0,1,0,162.4982,5809.15662,0,1,0,0,1,0,0,0,1,1,0,0
9670,1,19,56177.48,10.83731,14,0,2,1,1,0,1,0,0,1,1,0,0,0,1,114.9976,4994.314339,0,0,1,1,0,0,0,0,1,1,0,0
509,0,22,16874.68,14.7376853,11,0,0,0,0,0,1,1,1,0,0,0,0,1,0,149.988989,1134.880009,1,0,0,1,0,0,0,0,1,1,0,0
622,2,34,37552.96,11.88831901,17,3,0,1,0,0,1,0,0,1,1,0,1,0,0,172.457857,1035.02733,0,0,1,0,1,0,0,1,0,0,0,1
5300,4,19,25785.57,15.05112,15,1,1,0,1,0,1,1,0,0,0,0,0,0,0,112.4844,5989.870888,1,0,0,0,1,0,0,0,1,1,0,0
7629,0,81,100608.2,9.705148,16,1,0,1,1,1,1,1,0,0,0,1,0,1,0,192.4567,3352.072435,0,1,0,1,0,0,0,1,0,1,0,0
2003,0,29,29856.65,10.09367,11,0,0,0,1,1,1,0,1,1,1,0,0,0,0,129.9915,904.795841,1,0,0,1,0,0,1,0,0,1,0,0
1689,0,42,20733.74,7.83125489,17,0,0,0,1,0,1,1,0,0,0,0,1,0,1,149.944668,1254.943448,0,0,1,1,0,0,1,0,0,1,0,0
7934,0,24,47522.52,6.506202,11,0,1,0,0,0,1,0,1,0,0,0,1,1,1,190.127,6744.437459,1,0,0,1,0,0,1,0,0,0,0,1
2165,3,58,64117.45,10.7445,8,0,0,0,1,0,1,1,0,0,0,0,0,1,1,147.4713,394.202773,0,1,0,1,0,0,0,0,1,1,0,0
9088,7,21,79611.89,12.68993,11,0,0,0,1,0,1,1,0,0,1,1,0,1,1,184.9797,6955.375666,1,0,0,0,1,0,1,0,0,0,1,0
2510,1,43,35261.47,9.83124,15,1,0,0,1,1,1,0,0,1,0,1,0,0,1,147.4601,834.8359967,0,0,1,1,0,0,0,1,0,0,1,0
9690,0,21,26162.53,12.50068,15,0,0,0,1,0,1,0,0,0,1,1,1,0,0,129.995,4315.294634,1,0,0,1,0,0,0,0,1,1,0,0
5399,0,45,28847.47,11.28389,10,0,1,0,1,1,0,1,0,0,1,0,0,0,0,125.0073,4968.328024,0,0,1,0,1,0,0,0,1,1,0,0
2317,4,69,14924.39,5.353483,12,1,0,0,1,1,1,0,1,1,1,1,1,0,1,167.4847,2281.384323,1,0,0,1,0,0,1,0,0,1,0,0
1260,0,54,38513.67,11.93951737,10,2,0,0,1,1,1,0,1,1,1,0,1,0,1,142.499263,1148.911745,1,0,0,0,1,0,0,0,1,1,0,0
1139,0,82,87315.7,8.352797526,9,0,1,0,0,0,1,1,0,1,0,0,1,1,1,242.610632,1267.731181,0,0,1,1,0,0,1,0,0,1,0,0
7768,1,20,13642.51,11.82876,6,1,2,0,0,0,1,1,1,0,0,0,1,0,1,152.4624,6507.865826,0,0,1,1,0,0,1,0,0,1,0,0
7775,1,87,32134.66,9.85498,13,0,0,0,0,1,0,0,0,0,1,0,1,0,1,117.4858,3621.670599,0,0,1,1,0,0,0,0,1,1,0,0
2008,3,28,60536.56,9.013523,16,1,1,1,0,0,1,1,1,0,1,1,1,0,1,177.4945,1683.821351,0,0,1,0,1,0,1,0,0,0,1,0
327,2,39,24732.09,9.703658153,13,1,1,0,1,0,1,0,1,0,1,0,0,0,0,107.495766,864.7036995,0,0,1,0,1,0,1,0,0,1,0,0
1439,0,75,63986.3,3.242890295,12,1,0,1,0,0,1,0,0,0,0,1,0,0,1,124.964303,383.5428131,0,0,1,1,0,0,0,1,0,0,0,1
9483,4,78,13872.89,8.20146,15,0,0,0,0,0,1,0,0,0,1,0,1,1,1,220.1323,6119.939852,1,0,0,1,0,0,0,1,0,1,0,0
7606,2,44,9669.27,9.474113,14,0,1,0,1,1,1,1,1,1,0,0,1,0,1,194.9581,6370.632284,0,0,1,0,1,0,0,1,0,1,0,0
2000,3,44,74915.44,10.27858,13,0,0,0,1,1,1,1,0,1,1,0,1,1,1,242.6573,1724.050425,1,0,0,0,1,0,0,0,1,1,0,0
9251,0,20,50416.27,13.60982,13,0,2,0,1,1,1,1,0,1,0,1,0,0,1,147.4893,5518.35161,0,0,1,0,1,0,0,0,1,0,1,0
9579,0,33,49464.15,6.32828,11,1,0,0,0,1,1,1,0,0,1,0,0,1,1,172.4705,6073.965344,0,0,1,1,0,0,1,0,0,0,0,1
2163,0,18,60751.35,13.35871,12,2,0,1,1,0,1,1,0,1,0,0,1,1,0,262.6106,1539.085061,1,0,0,1,0,0,0,1,0,0,0,1
847,5,86,71049.68,12.28484802,13,1,0,0,1,0,1,0,1,0,1,0,0,1,1,142.482694,853.3942121,1,0,0,1,0,0,1,0,0,1,0,0
6983,1,60,47529.36,6.407893,16,1,0,1,0,0,1,0,0,0,0,1,1,1,1,220.1185,3479.074804,1,0,0,0,1,0,0,1,0,0,1,0
6241,6,48,50305.65,10.20965,18,1,0,0,0,0,1,0,0,1,1,1,0,0,1,139.983,4827.605046,0,1,0,1,0,0,1,0,0,1,0,0
6338,0,41,21939.33,16.17011,13,1,0,0,0,1,1,0,0,0,1,1,0,0,0,117.4872,6127.89199,0,1,0,0,1,0,1,0,0,1,0,0
5676,3,63,20532.33,6.69757,11,0,0,0,0,1,1,0,0,0,1,0,0,0,1,92.5018,5785.21074,0,1,0,0,1,0,0,0,1,0,0,1
7342,3,50,12691.05,10.49766,11,0,0,0,1,0,1,0,0,0,0,1,1,1,1,200.1185,6420.118468,0,1,0,1,0,0,1,0,0,0,0,1
4740,1,55,73225.47,11.65736,13,1,0,1,1,1,0,1,1,1,0,1,1,1,1,257.6375,1944.472438,0,1,0,1,0,0,1,0,0,1,0,0
5785,7,89,12747.26,8.458751,12,3,1,0,0,0,1,0,0,1,0,0,0,0,0,102.4746,5237.396005,0,0,1,1,0,0,0,0,1,0,0,1
5199,3,45,31973.61,4.973668,10,1,0,0,1,0,0,0,0,0,1,1,1,1,0,212.6415,5546.135558,0,0,1,1,0,0,1,0,0,0,0,1
1621,2,47,80667.11,8.78020639,12,1,1,0,0,0,1,1,0,1,1,1,0,0,1,160.01224,1331.25339,0,1,0,0,1,0,0,0,1,0,0,1
8209,0,66,19106.09,12.22463,12,1,1,0,1,1,1,0,1,1,1,0,1,1,0,245.1457,4138.249014,0,0,1,0,1,0,0,1,0,0,0,1
6755,1,75,28304.56,7.395776,12,0,2,0,0,1,1,1,1,1,1,0,0,0,0,162.497,6104.271738,0,0,1,0,1,0,1,0,0,0,1,0
8458,1,25,43088.83,10.699,12,1,1,0,0,0,1,1,1,0,0,0,1,1,0,242.6326,5322.61702,0,1,0,1,0,0,0,1,0,0,1,0
5372,4,41,49109.27,14.51214,12,3,0,0,0,0,1,0,1,0,1,0,0,0,0,127.4958,6033.167408,0,1,0,1,0,0,0,1,0,1,0,0
2582,4,59,39258.2,12.23081,14,1,0,0,1,0,1,1,1,0,0,1,0,1,0,194.9744,2231.25397,1,0,0,1,0,0,0,1,0,1,0,0
151,2,72,8115.88,8.894475174,8,0,1,0,0,0,1,0,0,0,0,1,1,1,1,220.118516,1637.201426,0,0,1,1,0,0,0,1,0,0,1,0
2076,5,67,48112.75,13.10202,11,2,0,0,1,1,1,0,0,0,1,0,0,0,0,92.5018,832.638565,1,0,0,1,0,0,0,0,1,1,0,0
373,1,87,31282.78,6.18537496,18,1,0,0,0,0,1,0,1,0,0,0,1,0,1,107.48056,302.3848209,0,0,1,1,0,0,0,0,1,0,0,1
4801,1,48,76333.6,11.52986,12,0,0,0,1,0,1,1,0,0,1,0,0,1,0,172.4705,1475.739164,0,1,0,1,0,0,1,0,0,0,1,0
7841,0,62,41287.82,9.953423,16,1,0,0,1,0,1,0,0,1,1,0,1,0,1,152.4579,6116.781073,0,0,1,0,1,0,1,0,0,1,0,0
5294,2,89,22097.72,12.82879,14,1,0,0,1,0,1,0,0,0,1,1,0,1,1,172.4742,5661.61911,1,0,0,1,0,0,0,1,0,0,0,1
9227,5,54,75034.41,11.03721,17,3,0,0,1,0,1,0,1,1,0,0,1,0,1,129.9763,5194.999763,0,0,1,1,0,0,0,0,1,0,0,1
274,0,41,56154.5,6.348897952,10,3,0,0,1,0,1,1,0,0,1,0,0,0,0,157.483594,394.0148722,0,0,1,1,0,0,0,1,0,0,1,0
8308,0,53,17413.73,13.05714,11,1,0,0,0,0,1,0,0,0,0,0,1,1,1,187.6094,6365.24676,0,1,0,1,0,0,1,0,0,1,0,0
7568,7,46,19590.84,10.62232,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,124.9643,4550.793265,0,0,1,1,0,0,0,1,0,1,0,0
9755,0,64,83912.29,10.89877,12,4,0,0,1,1,1,0,1,1,1,1,0,1,1,197.4876,5406.560212,1,0,0,0,1,0,0,1,0,1,0,0
2773,4,22,21603.64,11.35748,18,0,0,0,0,0,1,1,1,0,1,0,1,0,1,164.9853,2037.009094,0,0,1,1,0,0,1,0,0,0,1,0
6596,1,27,19419.61,13.73389,15,2,1,0,0,1,1,0,0,0,0,1,1,0,0,129.9483,5437.296776,1,0,0,1,0,0,1,0,0,1,0,0
6455,4,69,40143.6,16.41048,18,2,0,0,1,0,1,0,0,0,1,0,0,0,0,92.5018,5859.681153,0,1,0,0,1,0,0,0,1,0,0,1
6934,0,22,65714.5,8.229441,9,1,0,0,1,0,1,0,1,1,0,0,0,1,0,152.4555,6309.069748,0,1,0,0,1,0,1,0,0,0,1,0
9329,0,76,7828.87,9.196199,13,2,0,0,0,0,1,1,0,0,0,0,0,0,0,124.9607,5950.933762,1,0,0,0,1,0,1,0,0,0,0,1
4419,1,77,1143.18,7.338118,14,0,0,0,0,1,1,0,1,1,0,1,0,1,0,152.4884,625.201163,0,1,0,0,1,0,0,0,1,1,0,0
4848,0,44,13476.42,5.93299,11,0,0,1,0,0,0,0,0,1,1,0,0,0,1,127.4738,983.1469135,1,0,0,1,0,0,1,0,0,0,0,1
8698,1,87,55132.91,9.570081,13,0,0,1,1,0,0,0,0,0,1,1,0,0,1,117.4872,6244.295389,0,1,0,0,1,0,1,0,0,0,1,0
5296,3,35,13706.02,6.259093,17,2,1,0,1,0,1,1,0,0,0,0,0,1,1,159.9476,4696.771589,0,1,0,1,0,0,1,0,0,1,0,0
3482,3,49,32386.97,12.22531,13,0,0,0,0,0,1,1,1,1,1,0,1,0,1,187.4811,2361.62202,0,1,0,0,1,0,1,0,0,0,1,0
777,2,19,75130.89,7.92468528,12,1,1,0,1,0,0,0,0,1,0,0,1,1,1,210.105118,1345.804923,0,1,0,0,0,1,1,0,0,0,1,0
4914,0,70,49373.8,7.980028,14,1,0,1,1,1,1,0,1,0,1,1,1,0,1,144.9889,1685.65475,0,0,1,0,1,0,1,0,0,1,0,0
1732,0,46,40743.83,12.81300692,12,0,0,0,0,0,1,1,0,0,0,1,1,0,0,182.45383,1914.400241,0,0,1,1,0,0,0,1,0,0,1,0
6629,1,54,9099.98,9.635521,16,0,0,0,0,0,1,1,1,0,0,0,1,0,1,152.4624,6657.053711,0,1,0,0,1,0,1,0,0,0,0,1
6566,4,30,66543.75,8.800138,13,3,0,1,1,0,1,1,0,1,0,1,1,0,0,204.9496,3692.038737,0,1,0,1,0,0,0,1,0,1,0,0
3956,3,36,84405.81,14.01608,13,2,0,0,0,1,0,0,0,0,0,1,0,0,1,92.48802,983.5145753,0,1,0,0,1,0,0,0,1,1,0,0
804,2,63,50264.01,12.76255256,10,0,1,0,1,1,1,0,1,1,1,1,0,1,0,165.01134,928.4588213,1,0,0,0,1,0,0,0,1,1,0,0
1048,5,28,1443.16,9.306097105,15,0,1,0,1,1,1,0,1,1,0,1,1,0,0,142.485486,756.2815791,0,0,1,1,0,0,0,0,1,1,0,0
5038,1,28,26439.2,14.45756,17,1,0,0,0,0,1,1,1,0,1,1,0,1,0,207.4974,4180.815992,1,0,0,1,0,0,0,1,0,0,1,0
2719,3,30,19713.67,11.38017,11,3,0,1,1,0,1,1,0,1,1,0,0,1,0,182.49,1176.899402,0,1,0,0,1,0,0,0,1,1,0,0
296,0,24,75458.79,9.531063533,10,1,0,0,1,0,1,1,1,0,0,0,0,0,1,147.478341,1446.203986,1,0,0,1,0,0,0,1,0,0,0,1
3038,1,36,69960.26,10.80515,10,0,0,0,0,0,1,0,0,1,0,1,1,1,0,222.6143,2304.085004,0,1,0,0,1,0,1,0,0,0,1,0
9925,2,72,19947.99,12.59476,14,0,0,0,1,1,1,1,1,1,0,1,0,1,1,197.4702,3903.674979,0,1,0,1,0,0,1,0,0,0,1,0
3865,2,76,13162.55,15.68142,13,0,0,1,1,0,1,0,0,0,0,0,0,1,1,147.4421,335.2998891,0,1,0,0,1,0,0,1,0,0,1,0
3180,2,86,80536.9,13.15184,10,0,1,0,0,0,1,1,0,1,1,0,1,0,0,172.4871,1170.521193,0,0,1,0,1,0,0,0,1,1,0,0
641,1,83,8497.8,10.34957334,8,0,1,0,1,0,1,1,0,1,0,0,1,0,0,172.440432,1001.860025,0,1,0,0,0,1,1,0,0,1,0,0
6709,1,64,2884.7,6.561253,13,0,1,0,0,1,1,1,0,1,1,0,1,1,1,255.1336,5905.391088,1,0,0,0,1,0,1,0,0,1,0,0
5284,0,74,63404.51,7.689755,13,1,1,1,0,1,1,0,0,0,0,1,0,0,1,124.9643,5559.842937,0,1,0,0,1,0,0,1,0,1,0,0
2188,0,81,3456.77,9.462635,11,1,0,0,0,0,1,1,1,0,0,0,1,1,1,222.6326,1641.698648,0,1,0,1,0,0,1,0,0,1,0,0
8303,2,25,41467.56,7.40371,14,1,0,0,0,1,1,1,1,0,0,0,1,1,1,210.1563,6135.261321,0,1,0,0,1,0,0,0,1,1,0,0
8758,2,42,83829.32,8.890323,9,0,0,1,1,0,1,1,0,0,1,0,0,0,1,137.4836,6001.002897,0,0,1,0,1,0,1,0,0,0,0,1
3144,0,27,97020.52,6.686068,11,0,0,0,0,0,1,0,1,0,1,1,0,0,0,120.0049,966.7789453,0,0,1,1,0,0,1,0,0,1,0,0
7009,0,65,50030.0,8.91326,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,134.9509,4107.705445,1,0,0,0,1,0,0,1,0,1,0,0
4246,0,19,19211.13,11.94333,13,2,1,0,1,1,1,1,0,1,0,0,1,0,1,172.4404,1015.142572,0,0,1,1,0,0,1,0,0,1,0,0
4662,2,86,12975.69,12.13152,11,1,0,1,1,0,1,0,0,1,1,0,0,0,1,127.4738,1039.131091,1,0,0,0,1,0,1,0,0,0,1,0
8740,1,80,9743.36,9.573925,17,1,0,0,1,1,1,0,0,1,0,0,1,0,0,159.9349,4446.381359,1,0,0,1,0,0,0,1,0,1,0,0
1511,3,80,22140.16,11.43541645,16,4,0,0,1,0,1,0,0,0,0,0,1,0,1,104.962874,445.4856462,0,0,1,0,1,0,0,0,1,1,0,0
538,4,25,31159.95,6.027816542,15,3,0,0,1,0,1,0,1,0,0,0,0,1,1,129.959755,1720.167182,0,1,0,1,0,0,1,0,0,1,0,0
4613,3,73,8510.91,6.262471,11,0,0,0,1,0,1,1,0,0,1,0,0,1,0,159.9942,1372.468821,0,1,0,0,1,0,0,0,1,0,1,0
3938,0,75,11611.46,5.824936,14,0,0,0,0,1,1,0,1,0,1,0,1,1,0,222.65,768.9098018,1,0,0,0,1,0,0,1,0,1,0,0
4900,1,77,19819.81,8.875116,9,1,1,0,1,0,1,1,0,1,0,1,1,1,1,242.6435,1870.593916,1,0,0,0,1,0,0,0,1,1,0,0
2462,0,23,68335.57,9.589426,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,134.9509,2320.785912,0,0,1,1,0,0,0,1,0,0,0,1
3392,1,83,31515.73,11.28383,14,2,1,1,0,1,1,1,0,0,1,0,0,1,0,159.9942,500.3610113,0,1,0,1,0,0,0,0,1,1,0,0
1343,0,34,7326.3,9.24582929,8,4,1,0,0,0,1,0,0,0,1,1,1,0,1,142.471255,1192.174805,0,0,1,0,1,0,1,0,0,0,0,1
6208,3,82,66851.03,10.21293,14,1,0,0,1,0,1,1,0,0,0,0,0,1,1,159.9476,6377.495823,0,1,0,1,0,0,1,0,0,0,1,0
8257,4,44,14876.79,6.593658,11,0,0,0,0,0,1,0,0,1,1,0,1,1,1,242.6281,5774.455432,0,1,0,0,0,1,0,1,0,0,0,1
7884,0,86,55580.57,10.55807,9,0,0,0,1,1,1,0,0,0,1,0,0,0,0,124.9781,4148.090988,0,1,0,1,0,0,0,1,0,0,0,1
440,6,70,54961.9,12.07594948,19,0,0,0,0,1,1,0,1,1,1,0,1,1,0,245.145743,1149.108155,1,0,0,0,1,0,0,1,0,1,0,0
962,0,37,10772.59,7.024369189,11,0,1,0,0,0,1,0,0,1,0,1,0,0,1,114.983787,793.2826057,0,1,0,1,0,0,0,0,1,1,0,0
1311,0,71,56034.16,5.615789376,11,0,0,0,1,0,1,0,0,1,1,0,0,1,0,182.460772,483.4546178,1,0,0,1,0,0,0,1,0,0,1,0
5735,2,20,9516.26,8.533536,14,0,0,0,0,0,0,1,0,1,1,0,1,1,0,255.1336,4784.796994,0,0,1,1,0,0,1,0,0,0,1,0
9863,0,19,61664.04,12.67875,12,1,0,0,0,1,1,0,0,0,0,0,1,0,0,104.9629,5843.309069,0,1,0,0,1,0,0,0,1,1,0,0
1212,3,28,34407.99,11.46370907,15,0,0,1,1,1,1,1,1,1,1,0,1,1,1,277.651257,1712.794495,0,1,0,1,0,0,0,1,0,0,1,0
7730,2,62,19652.74,6.640434,10,1,1,0,0,0,1,1,0,1,1,0,1,0,1,172.4871,6235.847135,0,0,1,1,0,0,0,0,1,0,1,0
8756,0,35,14865.17,7.932636,14,1,1,0,0,0,1,1,1,0,0,0,1,0,0,152.4624,6037.703682,0,1,0,1,0,0,1,0,0,1,0,0
2233,2,48,35433.48,12.099,12,2,0,0,1,1,1,0,0,1,0,0,0,1,1,137.4616,1013.266498,0,0,1,1,0,0,0,0,1,0,0,1
3377,0,35,45571.68,4.211338,12,1,1,1,1,1,1,1,0,1,1,0,1,1,1,255.1336,1674.511863,1,0,0,0,1,0,1,0,0,1,0,0
4195,0,41,77706.42,11.85505,9,0,0,0,1,0,1,1,0,0,1,1,1,1,1,265.147,2559.878176,0,1,0,1,0,0,0,1,0,0,1,0
9439,1,21,17612.86,8.450991,17,0,0,0,1,0,1,1,0,1,1,0,0,1,1,194.9663,5638.438682,0,1,0,1,0,0,1,0,0,1,0,0
6498,1,28,33352.93,13.17714,11,0,1,0,1,0,1,1,0,0,1,0,0,0,1,157.4836,5959.938845,1,0,0,0,1,0,0,1,0,1,0,0
3433,3,53,34953.83,5.416477,8,0,0,0,0,0,1,1,0,0,1,0,0,1,0,192.4705,1752.77238,0,0,1,0,1,0,0,1,0,0,1,0
464,4,36,7953.27,9.879617841,10,2,1,1,1,1,1,1,0,0,0,1,1,0,1,182.45383,744.2470872,0,1,0,0,1,0,0,1,0,0,0,1
2797,0,83,9396.05,12.55328,8,2,0,0,0,0,1,0,0,1,0,1,1,0,1,139.9678,991.6943982,0,0,1,1,0,0,0,0,1,0,1,0
9438,2,30,13422.08,12.23027,20,1,0,0,1,1,1,0,0,1,0,0,0,1,1,149.9378,5350.055146,0,0,1,0,1,0,1,0,0,1,0,0
